sku,level,board,board_label,tier_scope,status,listing_title,slug_candidate,price_early_bird,price_regular,early_bird_end_date,release_date,payhip_url,source_param,unit_key,unit_code,unit_title,section_key,section_code,section_title,subtopic_id,subtopic_code,subtopic_title,subtopic_count,section_count,unit_count,kahoot_url,worksheet_url,section_bundle_url,unit_bundle_url,deliver_now,deliver_on_release,bonus,presale_notes,terms_pdf_url,tags,notes
L1-CIE0580-E3-01,L1,cie0580,CIE 0580,Extended,presale,CIE 0580 E3-01 Coordinates Worksheet + Kahoot Companion (Extended),l1-cie0580-e3-01,US$3,US$4,2026-03-31,2026-04-30,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e3-01,kahoot_cie0580_l1,coordinate,U3,Coordinate Geometry,coordinate-e3,E3,Coordinate Geometry (Extended),cie0580:coordinate-e3:e3-01-coordinates,E3-01,coordinates,1,,,https://create.kahoot.it/channels/25maths/igcse-maths?src=kahoot_cie0580_subtopic&asset=e3-01,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e3-01,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=e3,https://payhip.com/25maths?src=cie0580-unit-coordinate,Presale placeholder + entitlement confirmation + release updates.,SubTopic worksheet PDF + answers + Kahoot companion updates.,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.","Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",/payhip/presale/kahoot-presale-info-template.pdf,"kahoot,presale,l1,cie0580,extended,unit:coordinate,section:e3,subtopic:e3-01",
L1-CIE0580-E3-02,L1,cie0580,CIE 0580,Extended,presale,CIE 0580 E3-02 Drawing Linear Graphs Worksheet + Kahoot Companion (Extended),l1-cie0580-e3-02,US$3,US$4,2026-03-31,2026-04-30,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e3-02,kahoot_cie0580_l1,coordinate,U3,Coordinate Geometry,coordinate-e3,E3,Coordinate Geometry (Extended),cie0580:coordinate-e3:e3-02-drawing-linear-graphs,E3-02,drawing linear graphs,1,,,https://create.kahoot.it/channels/25maths/igcse-maths?src=kahoot_cie0580_subtopic&asset=e3-02,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e3-02,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=e3,https://payhip.com/25maths?src=cie0580-unit-coordinate,Presale placeholder + entitlement confirmation + release updates.,SubTopic worksheet PDF + answers + Kahoot companion updates.,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.","Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",/payhip/presale/kahoot-presale-info-template.pdf,"kahoot,presale,l1,cie0580,extended,unit:coordinate,section:e3,subtopic:e3-02",
L1-CIE0580-E3-03,L1,cie0580,CIE 0580,Extended,presale,CIE 0580 E3-03 Gradient Of Linear Graphs Worksheet + Kahoot Companion (Extended),l1-cie0580-e3-03,US$3,US$4,2026-03-31,2026-04-30,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e3-03,kahoot_cie0580_l1,coordinate,U3,Coordinate Geometry,coordinate-e3,E3,Coordinate Geometry (Extended),cie0580:coordinate-e3:e3-03-gradient-of-linear-graphs,E3-03,gradient of linear graphs,1,,,https://create.kahoot.it/channels/25maths/igcse-maths?src=kahoot_cie0580_subtopic&asset=e3-03,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e3-03,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=e3,https://payhip.com/25maths?src=cie0580-unit-coordinate,Presale placeholder + entitlement confirmation + release updates.,SubTopic worksheet PDF + answers + Kahoot companion updates.,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.","Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",/payhip/presale/kahoot-presale-info-template.pdf,"kahoot,presale,l1,cie0580,extended,unit:coordinate,section:e3,subtopic:e3-03",
L1-CIE0580-E3-04,L1,cie0580,CIE 0580,Extended,presale,CIE 0580 E3-04 Length And Midpoint Worksheet + Kahoot Companion (Extended),l1-cie0580-e3-04,US$3,US$4,2026-03-31,2026-04-30,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e3-04,kahoot_cie0580_l1,coordinate,U3,Coordinate Geometry,coordinate-e3,E3,Coordinate Geometry (Extended),cie0580:coordinate-e3:e3-04-length-and-midpoint,E3-04,length and midpoint,1,,,https://create.kahoot.it/channels/25maths/igcse-maths?src=kahoot_cie0580_subtopic&asset=e3-04,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e3-04,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=e3,https://payhip.com/25maths?src=cie0580-unit-coordinate,Presale placeholder + entitlement confirmation + release updates.,SubTopic worksheet PDF + answers + Kahoot companion updates.,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.","Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",/payhip/presale/kahoot-presale-info-template.pdf,"kahoot,presale,l1,cie0580,extended,unit:coordinate,section:e3,subtopic:e3-04",
L1-CIE0580-E3-05,L1,cie0580,CIE 0580,Extended,presale,CIE 0580 E3-05 Equations Of Linear Graphs Worksheet + Kahoot Companion (Extended),l1-cie0580-e3-05,US$3,US$4,2026-03-31,2026-04-30,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e3-05,kahoot_cie0580_l1,coordinate,U3,Coordinate Geometry,coordinate-e3,E3,Coordinate Geometry (Extended),cie0580:coordinate-e3:e3-05-equations-of-linear-graphs,E3-05,equations of linear graphs,1,,,https://create.kahoot.it/channels/25maths/igcse-maths?src=kahoot_cie0580_subtopic&asset=e3-05,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e3-05,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=e3,https://payhip.com/25maths?src=cie0580-unit-coordinate,Presale placeholder + entitlement confirmation + release updates.,SubTopic worksheet PDF + answers + Kahoot companion updates.,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.","Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",/payhip/presale/kahoot-presale-info-template.pdf,"kahoot,presale,l1,cie0580,extended,unit:coordinate,section:e3,subtopic:e3-05",
L1-CIE0580-E3-06,L1,cie0580,CIE 0580,Extended,presale,CIE 0580 E3-06 Parallel Lines Worksheet + Kahoot Companion (Extended),l1-cie0580-e3-06,US$3,US$4,2026-03-31,2026-04-30,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e3-06,kahoot_cie0580_l1,coordinate,U3,Coordinate Geometry,coordinate-e3,E3,Coordinate Geometry (Extended),cie0580:coordinate-e3:e3-06-parallel-lines,E3-06,parallel lines,1,,,https://create.kahoot.it/channels/25maths/igcse-maths?src=kahoot_cie0580_subtopic&asset=e3-06,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e3-06,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=e3,https://payhip.com/25maths?src=cie0580-unit-coordinate,Presale placeholder + entitlement confirmation + release updates.,SubTopic worksheet PDF + answers + Kahoot companion updates.,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.","Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",/payhip/presale/kahoot-presale-info-template.pdf,"kahoot,presale,l1,cie0580,extended,unit:coordinate,section:e3,subtopic:e3-06",
L1-CIE0580-E3-07,L1,cie0580,CIE 0580,Extended,presale,CIE 0580 E3-07 Perpendicular Lines Worksheet + Kahoot Companion (Extended),l1-cie0580-e3-07,US$3,US$4,2026-03-31,2026-04-30,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e3-07,kahoot_cie0580_l1,coordinate,U3,Coordinate Geometry,coordinate-e3,E3,Coordinate Geometry (Extended),cie0580:coordinate-e3:e3-07-perpendicular-lines,E3-07,perpendicular lines,1,,,https://create.kahoot.it/channels/25maths/igcse-maths?src=kahoot_cie0580_subtopic&asset=e3-07,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e3-07,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=e3,https://payhip.com/25maths?src=cie0580-unit-coordinate,Presale placeholder + entitlement confirmation + release updates.,SubTopic worksheet PDF + answers + Kahoot companion updates.,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.","Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",/payhip/presale/kahoot-presale-info-template.pdf,"kahoot,presale,l1,cie0580,extended,unit:coordinate,section:e3,subtopic:e3-07",
L1-CIE0580-C4-01,L1,cie0580,CIE 0580,Core,presale,CIE 0580 C4-01 Geometrical Terms Worksheet + Kahoot Companion (Core),l1-cie0580-c4-01,US$3,US$4,2026-03-31,2026-04-30,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=c4-01,kahoot_cie0580_l1,geometry,U4,Geometry,geometry-c4,C4,Geometry (Core),cie0580:geometry-c4:c4-01-geometrical-terms,C4-01,geometrical terms,1,,,https://create.kahoot.it/channels/25maths/igcse-maths?src=kahoot_cie0580_subtopic&asset=c4-01,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=c4-01,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=c4,https://payhip.com/25maths?src=cie0580-unit-geometry,Presale placeholder + entitlement confirmation + release updates.,SubTopic worksheet PDF + answers + Kahoot companion updates.,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.","Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",/payhip/presale/kahoot-presale-info-template.pdf,"kahoot,presale,l1,cie0580,core,unit:geometry,section:c4,subtopic:c4-01",
L1-CIE0580-C4-02,L1,cie0580,CIE 0580,Core,presale,CIE 0580 C4-02 Geometrical Constructions Worksheet + Kahoot Companion (Core),l1-cie0580-c4-02,US$3,US$4,2026-03-31,2026-04-30,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=c4-02,kahoot_cie0580_l1,geometry,U4,Geometry,geometry-c4,C4,Geometry (Core),cie0580:geometry-c4:c4-02-geometrical-constructions,C4-02,geometrical constructions,1,,,https://create.kahoot.it/channels/25maths/igcse-maths?src=kahoot_cie0580_subtopic&asset=c4-02,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=c4-02,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=c4,https://payhip.com/25maths?src=cie0580-unit-geometry,Presale placeholder + entitlement confirmation + release updates.,SubTopic worksheet PDF + answers + Kahoot companion updates.,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.","Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",/payhip/presale/kahoot-presale-info-template.pdf,"kahoot,presale,l1,cie0580,core,unit:geometry,section:c4,subtopic:c4-02",
L1-CIE0580-C4-03,L1,cie0580,CIE 0580,Core,presale,CIE 0580 C4-03 Scale Drawings Worksheet + Kahoot Companion (Core),l1-cie0580-c4-03,US$3,US$4,2026-03-31,2026-04-30,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=c4-03,kahoot_cie0580_l1,geometry,U4,Geometry,geometry-c4,C4,Geometry (Core),cie0580:geometry-c4:c4-03-scale-drawings,C4-03,scale drawings,1,,,https://create.kahoot.it/channels/25maths/igcse-maths?src=kahoot_cie0580_subtopic&asset=c4-03,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=c4-03,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=c4,https://payhip.com/25maths?src=cie0580-unit-geometry,Presale placeholder + entitlement confirmation + release updates.,SubTopic worksheet PDF + answers + Kahoot companion updates.,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.","Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",/payhip/presale/kahoot-presale-info-template.pdf,"kahoot,presale,l1,cie0580,core,unit:geometry,section:c4,subtopic:c4-03",
L1-CIE0580-C4-04,L1,cie0580,CIE 0580,Core,presale,CIE 0580 C4-04 Similarity Worksheet + Kahoot Companion (Core),l1-cie0580-c4-04,US$3,US$4,2026-03-31,2026-04-30,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=c4-04,kahoot_cie0580_l1,geometry,U4,Geometry,geometry-c4,C4,Geometry (Core),cie0580:geometry-c4:c4-04-similarity,C4-04,similarity,1,,,https://create.kahoot.it/channels/25maths/igcse-maths?src=kahoot_cie0580_subtopic&asset=c4-04,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=c4-04,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=c4,https://payhip.com/25maths?src=cie0580-unit-geometry,Presale placeholder + entitlement confirmation + release updates.,SubTopic worksheet PDF + answers + Kahoot companion updates.,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.","Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",/payhip/presale/kahoot-presale-info-template.pdf,"kahoot,presale,l1,cie0580,core,unit:geometry,section:c4,subtopic:c4-04",
L1-CIE0580-C4-05,L1,cie0580,CIE 0580,Core,presale,CIE 0580 C4-05 Symmetry Worksheet + Kahoot Companion (Core),l1-cie0580-c4-05,US$3,US$4,2026-03-31,2026-04-30,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=c4-05,kahoot_cie0580_l1,geometry,U4,Geometry,geometry-c4,C4,Geometry (Core),cie0580:geometry-c4:c4-05-symmetry,C4-05,symmetry,1,,,https://create.kahoot.it/channels/25maths/igcse-maths?src=kahoot_cie0580_subtopic&asset=c4-05,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=c4-05,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=c4,https://payhip.com/25maths?src=cie0580-unit-geometry,Presale placeholder + entitlement confirmation + release updates.,SubTopic worksheet PDF + answers + Kahoot companion updates.,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.","Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",/payhip/presale/kahoot-presale-info-template.pdf,"kahoot,presale,l1,cie0580,core,unit:geometry,section:c4,subtopic:c4-05",
L1-CIE0580-C4-06,L1,cie0580,CIE 0580,Core,presale,CIE 0580 C4-06 Angles Worksheet + Kahoot Companion (Core),l1-cie0580-c4-06,US$3,US$4,2026-03-31,2026-04-30,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=c4-06,kahoot_cie0580_l1,geometry,U4,Geometry,geometry-c4,C4,Geometry (Core),cie0580:geometry-c4:c4-06-angles,C4-06,angles,1,,,https://create.kahoot.it/channels/25maths/igcse-maths?src=kahoot_cie0580_subtopic&asset=c4-06,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=c4-06,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=c4,https://payhip.com/25maths?src=cie0580-unit-geometry,Presale placeholder + entitlement confirmation + release updates.,SubTopic worksheet PDF + answers + Kahoot companion updates.,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.","Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",/payhip/presale/kahoot-presale-info-template.pdf,"kahoot,presale,l1,cie0580,core,unit:geometry,section:c4,subtopic:c4-06",
L1-CIE0580-C4-07,L1,cie0580,CIE 0580,Core,presale,CIE 0580 C4-07 Circle Theorems Worksheet + Kahoot Companion (Core),l1-cie0580-c4-07,US$3,US$4,2026-03-31,2026-04-30,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=c4-07,kahoot_cie0580_l1,geometry,U4,Geometry,geometry-c4,C4,Geometry (Core),cie0580:geometry-c4:c4-07-circle-theorems,C4-07,circle theorems,1,,,https://create.kahoot.it/channels/25maths/igcse-maths?src=kahoot_cie0580_subtopic&asset=c4-07,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=c4-07,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=c4,https://payhip.com/25maths?src=cie0580-unit-geometry,Presale placeholder + entitlement confirmation + release updates.,SubTopic worksheet PDF + answers + Kahoot companion updates.,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.","Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",/payhip/presale/kahoot-presale-info-template.pdf,"kahoot,presale,l1,cie0580,core,unit:geometry,section:c4,subtopic:c4-07",
L1-CIE0580-E4-01,L1,cie0580,CIE 0580,Extended,presale,CIE 0580 E4-01 Geometrical Terms Worksheet + Kahoot Companion (Extended),l1-cie0580-e4-01,US$3,US$4,2026-03-31,2026-04-30,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e4-01,kahoot_cie0580_l1,geometry,U4,Geometry,geometry-e4,E4,Geometry (Extended),cie0580:geometry-e4:e4-01-geometrical-terms,E4-01,geometrical terms,1,,,https://create.kahoot.it/channels/25maths/igcse-maths?src=kahoot_cie0580_subtopic&asset=e4-01,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e4-01,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=e4,https://payhip.com/25maths?src=cie0580-unit-geometry,Presale placeholder + entitlement confirmation + release updates.,SubTopic worksheet PDF + answers + Kahoot companion updates.,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.","Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",/payhip/presale/kahoot-presale-info-template.pdf,"kahoot,presale,l1,cie0580,extended,unit:geometry,section:e4,subtopic:e4-01",
L1-CIE0580-E4-02,L1,cie0580,CIE 0580,Extended,presale,CIE 0580 E4-02 Geometrical Constructions Worksheet + Kahoot Companion (Extended),l1-cie0580-e4-02,US$3,US$4,2026-03-31,2026-04-30,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e4-02,kahoot_cie0580_l1,geometry,U4,Geometry,geometry-e4,E4,Geometry (Extended),cie0580:geometry-e4:e4-02-geometrical-constructions,E4-02,geometrical constructions,1,,,https://create.kahoot.it/channels/25maths/igcse-maths?src=kahoot_cie0580_subtopic&asset=e4-02,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e4-02,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=e4,https://payhip.com/25maths?src=cie0580-unit-geometry,Presale placeholder + entitlement confirmation + release updates.,SubTopic worksheet PDF + answers + Kahoot companion updates.,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.","Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",/payhip/presale/kahoot-presale-info-template.pdf,"kahoot,presale,l1,cie0580,extended,unit:geometry,section:e4,subtopic:e4-02",
L1-CIE0580-E4-03,L1,cie0580,CIE 0580,Extended,presale,CIE 0580 E4-03 Scale Drawings Worksheet + Kahoot Companion (Extended),l1-cie0580-e4-03,US$3,US$4,2026-03-31,2026-04-30,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e4-03,kahoot_cie0580_l1,geometry,U4,Geometry,geometry-e4,E4,Geometry (Extended),cie0580:geometry-e4:e4-03-scale-drawings,E4-03,scale drawings,1,,,https://create.kahoot.it/channels/25maths/igcse-maths?src=kahoot_cie0580_subtopic&asset=e4-03,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e4-03,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=e4,https://payhip.com/25maths?src=cie0580-unit-geometry,Presale placeholder + entitlement confirmation + release updates.,SubTopic worksheet PDF + answers + Kahoot companion updates.,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.","Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",/payhip/presale/kahoot-presale-info-template.pdf,"kahoot,presale,l1,cie0580,extended,unit:geometry,section:e4,subtopic:e4-03",
L1-CIE0580-E4-04,L1,cie0580,CIE 0580,Extended,presale,CIE 0580 E4-04 Similarity Worksheet + Kahoot Companion (Extended),l1-cie0580-e4-04,US$3,US$4,2026-03-31,2026-04-30,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e4-04,kahoot_cie0580_l1,geometry,U4,Geometry,geometry-e4,E4,Geometry (Extended),cie0580:geometry-e4:e4-04-similarity,E4-04,similarity,1,,,https://create.kahoot.it/channels/25maths/igcse-maths?src=kahoot_cie0580_subtopic&asset=e4-04,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e4-04,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=e4,https://payhip.com/25maths?src=cie0580-unit-geometry,Presale placeholder + entitlement confirmation + release updates.,SubTopic worksheet PDF + answers + Kahoot companion updates.,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.","Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",/payhip/presale/kahoot-presale-info-template.pdf,"kahoot,presale,l1,cie0580,extended,unit:geometry,section:e4,subtopic:e4-04",
L1-CIE0580-E4-05,L1,cie0580,CIE 0580,Extended,presale,CIE 0580 E4-05 Symmetry Worksheet + Kahoot Companion (Extended),l1-cie0580-e4-05,US$3,US$4,2026-03-31,2026-04-30,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e4-05,kahoot_cie0580_l1,geometry,U4,Geometry,geometry-e4,E4,Geometry (Extended),cie0580:geometry-e4:e4-05-symmetry,E4-05,symmetry,1,,,https://create.kahoot.it/channels/25maths/igcse-maths?src=kahoot_cie0580_subtopic&asset=e4-05,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e4-05,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=e4,https://payhip.com/25maths?src=cie0580-unit-geometry,Presale placeholder + entitlement confirmation + release updates.,SubTopic worksheet PDF + answers + Kahoot companion updates.,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.","Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",/payhip/presale/kahoot-presale-info-template.pdf,"kahoot,presale,l1,cie0580,extended,unit:geometry,section:e4,subtopic:e4-05",
L1-CIE0580-E4-06,L1,cie0580,CIE 0580,Extended,presale,CIE 0580 E4-06 Angles Worksheet + Kahoot Companion (Extended),l1-cie0580-e4-06,US$3,US$4,2026-03-31,2026-04-30,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e4-06,kahoot_cie0580_l1,geometry,U4,Geometry,geometry-e4,E4,Geometry (Extended),cie0580:geometry-e4:e4-06-angles,E4-06,angles,1,,,https://create.kahoot.it/channels/25maths/igcse-maths?src=kahoot_cie0580_subtopic&asset=e4-06,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e4-06,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=e4,https://payhip.com/25maths?src=cie0580-unit-geometry,Presale placeholder + entitlement confirmation + release updates.,SubTopic worksheet PDF + answers + Kahoot companion updates.,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.","Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",/payhip/presale/kahoot-presale-info-template.pdf,"kahoot,presale,l1,cie0580,extended,unit:geometry,section:e4,subtopic:e4-06",
L1-CIE0580-E4-07,L1,cie0580,CIE 0580,Extended,presale,CIE 0580 E4-07 Circle Theorems I Worksheet + Kahoot Companion (Extended),l1-cie0580-e4-07,US$3,US$4,2026-03-31,2026-04-30,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e4-07,kahoot_cie0580_l1,geometry,U4,Geometry,geometry-e4,E4,Geometry (Extended),cie0580:geometry-e4:e4-07-circle-theorems-i,E4-07,circle theorems i,1,,,https://create.kahoot.it/channels/25maths/igcse-maths?src=kahoot_cie0580_subtopic&asset=e4-07,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e4-07,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=e4,https://payhip.com/25maths?src=cie0580-unit-geometry,Presale placeholder + entitlement confirmation + release updates.,SubTopic worksheet PDF + answers + Kahoot companion updates.,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.","Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",/payhip/presale/kahoot-presale-info-template.pdf,"kahoot,presale,l1,cie0580,extended,unit:geometry,section:e4,subtopic:e4-07",
L1-CIE0580-E4-08,L1,cie0580,CIE 0580,Extended,presale,CIE 0580 E4-08 Circle Theorems Ii Worksheet + Kahoot Companion (Extended),l1-cie0580-e4-08,US$3,US$4,2026-03-31,2026-04-30,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e4-08,kahoot_cie0580_l1,geometry,U4,Geometry,geometry-e4,E4,Geometry (Extended),cie0580:geometry-e4:e4-08-circle-theorems-ii,E4-08,circle theorems ii,1,,,https://create.kahoot.it/channels/25maths/igcse-maths?src=kahoot_cie0580_subtopic&asset=e4-08,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e4-08,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=e4,https://payhip.com/25maths?src=cie0580-unit-geometry,Presale placeholder + entitlement confirmation + release updates.,SubTopic worksheet PDF + answers + Kahoot companion updates.,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.","Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",/payhip/presale/kahoot-presale-info-template.pdf,"kahoot,presale,l1,cie0580,extended,unit:geometry,section:e4,subtopic:e4-08",
L1-CIE0580-C5-01,L1,cie0580,CIE 0580,Core,presale,CIE 0580 C5-01 Units Of Measure Worksheet + Kahoot Companion (Core),l1-cie0580-c5-01,US$3,US$4,2026-03-31,2026-04-30,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=c5-01,kahoot_cie0580_l1,mensuration,U5,Mensuration,mensuration-c5,C5,Mensuration (Core),cie0580:mensuration-c5:c5-01-units-of-measure,C5-01,units of measure,1,,,https://create.kahoot.it/channels/25maths/igcse-maths?src=kahoot_cie0580_subtopic&asset=c5-01,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=c5-01,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=c5,https://payhip.com/25maths?src=cie0580-unit-mensuration,Presale placeholder + entitlement confirmation + release updates.,SubTopic worksheet PDF + answers + Kahoot companion updates.,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.","Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",/payhip/presale/kahoot-presale-info-template.pdf,"kahoot,presale,l1,cie0580,core,unit:mensuration,section:c5,subtopic:c5-01",
L1-CIE0580-C5-02,L1,cie0580,CIE 0580,Core,presale,CIE 0580 C5-02 Area And Perimeter Worksheet + Kahoot Companion (Core),l1-cie0580-c5-02,US$3,US$4,2026-03-31,2026-04-30,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=c5-02,kahoot_cie0580_l1,mensuration,U5,Mensuration,mensuration-c5,C5,Mensuration (Core),cie0580:mensuration-c5:c5-02-area-and-perimeter,C5-02,area and perimeter,1,,,https://create.kahoot.it/channels/25maths/igcse-maths?src=kahoot_cie0580_subtopic&asset=c5-02,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=c5-02,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=c5,https://payhip.com/25maths?src=cie0580-unit-mensuration,Presale placeholder + entitlement confirmation + release updates.,SubTopic worksheet PDF + answers + Kahoot companion updates.,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.","Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",/payhip/presale/kahoot-presale-info-template.pdf,"kahoot,presale,l1,cie0580,core,unit:mensuration,section:c5,subtopic:c5-02",
